,0
921,INE.sc2202C420
922,INE.sc2205P550
923,INE.sc2212P730
924,INE.sc2212C710
925,INE.sc2110C520
926,INE.sc2110C490
927,INE.sc2301C560
928,INE.sc2204P465
929,INE.sc2203C485
930,INE.sc2111C465
931,INE.sc2203C530
932,INE.sc2203C470
933,INE.sc2207C900
934,INE.sc2212P610
935,INE.sc2111P430
936,INE.sc2210P550
937,INE.sc2210C800
938,INE.sc2212P495
939,INE.sc2210P490
940,INE.sc2212P620
941,INE.sc2201P445
942,INE.sc2112P550
943,INE.sc2111C450
944,INE.sc2209P600
945,INE.sc2209C560
946,INE.sc2211P590
947,INE.sc2110P475
948,INE.sc2207P680
949,INE.sc2111C400
950,INE.sc2208P620
951,INE.sc2204P460
952,INE.sc2112C485
953,INE.sc2208P560
954,INE.sc2209C880
955,INE.sc2205C870
956,INE.sc2301C600
957,INE.sc2208C650
958,INE.sc2207C790
959,INE.sc2201C495
960,INE.sc2201C385
961,INE.sc2208C910
962,INE.sc2203P425
963,INE.sc2204C485
964,INE.sc2301C780
965,INE.sc2301P750
966,INE.sc2202C540
967,INE.sc2203C405
968,INE.sc2206P830
969,INE.sc2206P740
970,INE.sc2201C390
971,INE.sc2112P375
972,INE.sc2109P530
973,INE.sc2208P730
974,INE.sc2111P590
975,INE.sc2209C650
976,INE.sc2211P640
977,INE.sc2204P520
978,INE.sc2205C500
979,INE.sc2205C650
980,INE.sc2209P840
981,INE.sc2208C740
982,INE.sc2112P610
983,INE.sc2208P680
984,INE.sc2206P900
985,INE.sc2209C780
986,INE.sc2203C430
987,INE.sc2209P540
988,INE.sc2210P530
989,INE.sc2211C710
990,INE.sc2206C880
991,INE.sc2203C450
992,INE.sc2202P475
993,INE.sc2111P390
994,INE.sc2301P720
995,INE.sc2206C590
996,INE.sc2206P770
997,INE.sc2109P475
998,INE.sc2111C440
999,INE.sc2203P440
1000,INE.sc2202C510
1001,INE.sc2204P440
1002,INE.sc2110P375
1003,INE.sc2207C530
1004,INE.sc2110P415
1005,INE.sc2112C395
1006,INE.sc2212P480
1007,INE.sc2212P490
1008,INE.sc2109P370
1009,INE.sc2211P780
1010,INE.sc2204C800
1011,INE.sc2210C600
1012,INE.sc2201C590
1013,INE.sc2212C720
1014,INE.sc2206P790
1015,INE.sc2301C620
1016,INE.sc2209C850
1017,INE.sc2110C375
1018,INE.sc2110C540
1019,INE.sc2211P540
1020,INE.sc2112C600
1021,INE.sc2211C810
1022,INE.sc2111C435
1023,INE.sc2109P365
1024,INE.sc2205P840
1025,INE.sc2209P500
1026,INE.sc2208C850
1027,INE.sc2206C520
1028,INE.sc2205P700
1029,INE.sc2206P620
1030,INE.sc2202P390
1031,INE.sc2202C455
1032,INE.sc2111C385
1033,INE.sc2208P820
1034,INE.sc2210P640
1035,INE.sc2203P610
1036,INE.sc2210P600
1037,INE.sc2202P510
1038,INE.sc2111C540
1039,INE.sc2207P840
1040,INE.sc2110P350
1041,INE.sc2209P660
1042,INE.sc2201P475
1043,INE.sc2204C770
1044,INE.sc2207C650
1045,INE.sc2209P680
1046,INE.sc2109C370
1047,INE.sc2110C405
1048,INE.sc2206C650
1049,INE.sc2109C465
1050,INE.sc2209P610
1051,INE.sc2110C365
1052,INE.sc2208C560
1053,INE.sc2209C610
1054,INE.sc2204C950
1055,INE.sc2212C800
1056,INE.sc2207C710
1057,INE.sc2208C810
1058,INE.sc2301P620
1059,INE.sc2109C480
1060,INE.sc2208P630
1061,INE.sc2210P560
1062,INE.sc2207C620
1063,INE.sc2301C690
1064,INE.sc2205P640
1065,INE.sc2211C690
1066,INE.sc2207P930
1067,INE.sc2204P720
1068,INE.sc2202P445
1069,INE.sc2112P400
1070,INE.sc2208C830
1071,INE.sc2202P415
1072,INE.sc2204C540
1073,INE.sc2208P550
1074,INE.sc2210C490
1075,INE.sc2208C520
1076,INE.sc2209P620
1077,INE.sc2204C860
1078,INE.sc2203P495
1079,INE.sc2212C570
1080,INE.sc2301P570
1081,INE.sc2301C710
1082,INE.sc2212C540
1083,INE.sc2210P700
1084,INE.sc2201C435
1085,INE.sc2203C500
1086,INE.sc2206P840
1087,INE.sc2205P950
1088,INE.sc2206P500
1089,INE.sc2206C620
1090,INE.sc2204P450
1091,INE.sc2111C460
1092,INE.sc2207P670
1093,INE.sc2206P800
1094,INE.sc2207P550
1095,INE.sc2301P680
1096,INE.sc2209P520
1097,INE.sc2112C540
1098,INE.sc2111C415
1099,INE.sc2205P660
1100,INE.sc2202C570
1101,INE.sc2207C860
1102,INE.sc2206C910
1103,INE.sc2212C670
1104,INE.sc2212P660
1105,INE.sc2109C420
1106,INE.sc2204P455
1107,INE.sc2210C680
1108,INE.sc2206C640
1109,INE.sc2112C550
1110,INE.sc2209C620
1111,INE.sc2110P500
1112,INE.sc2206C900
1113,INE.sc2111P400
1114,INE.sc2209C630
1115,INE.sc2202C520
1116,INE.sc2110P430
1117,INE.sc2211C660
1118,INE.sc2207P830
1119,INE.sc2208P750
1120,INE.sc2212P810
1121,INE.sc2202P570
1122,INE.sc2111P560
1123,INE.sc2211C610
1124,INE.sc2203C420
1125,INE.sc2110C475
1126,INE.sc2207P730
1127,INE.sc2212C480
1128,INE.sc2110P530
1129,INE.sc2212P760
1130,INE.sc2207P600
1131,INE.sc2207P530
1132,INE.sc2301C700
1133,INE.sc2110P360
1134,INE.sc2204C870
1135,INE.sc2109C430
1136,INE.sc2110P390
1137,INE.sc2201C425
1138,INE.sc2110P385
1139,INE.sc2112P580
1140,INE.sc2208P860
1141,INE.sc2212C620
1142,INE.sc2205P540
1143,INE.sc2212C730
1144,INE.sc2207C510
1145,INE.sc2204P870
1146,INE.sc2111P405
1147,INE.sc2301P650
1148,INE.sc2204P930
1149,INE.sc2212C640
1150,INE.sc2201P530
1151,INE.sc2109P440
